Infundibulum
Infundibulum
Basal
Spinous
TAC-2
Hair Shaft-cuticle.cortex
Medulla
TAC-1
TAC-1
Basal
ORS
Infundibulum
Infundibulum
Dermal Papilla
TAC-1
Infundibulum
Mix
Dermal Fibroblast
Infundibulum
Infundibulum
Mix
alowCD34+ bulge
IRS
Basal
Medulla
Dermal Fibroblast
Basal
Basal
Mix
Infundibulum
Basal
ahighCD34+ bulge
Mix
ORS
Basal
Dermal Fibroblast
ORS
alowCD34+ bulge
Mix
Spinous
Basal
Basal
Mix
TAC-2
ORS
Spinous
Basal
TAC-1
TAC-1
ahighCD34+ bulge
Infundibulum
Spinous
Mix
Basal
Basal
Basal
alowCD34+ bulge
Endothelial
Basal
Dermal Fibroblast
Basal
Spinous
TAC-1
Endothelial
TAC-1
Basal
Medulla
Mix
Basal
TAC-1
Endothelial
Endothelial
ahighCD34+ bulge
alowCD34+ bulge
Isthmus
Medulla
Basal
Medulla
alowCD34+ bulge
Basal
TAC-1
K6+ Bulge Companion Layer
TAC-2
Mix
Mix
Infundibulum
Mix
TAC-1
TAC-1
Infundibulum
TAC-1
Basal
Schwann Cell
Basal
Hair Shaft-cuticle.cortex
Hair Shaft-cuticle.cortex
TAC-1
ahighCD34+ bulge
Basal
Spinous
Dermal Fibroblast
ahighCD34+ bulge
alowCD34+ bulge
alowCD34+ bulge
Basal
Infundibulum
Spinous
Basal
Basal
Endothelial
Infundibulum
Basal
Basal
alowCD34+ bulge
Basal
Basal
Dermal Sheath
Mix
Basal
ORS
Dermal Papilla
Macrophage DC
ahighCD34+ bulge
ORS
Spinous
Basal
Hair Shaft-cuticle.cortex
TAC-2
ahighCD34+ bulge
Basal
Basal
TAC-1
Spinous
Macrophage DC
Hair Shaft-cuticle.cortex
ORS
Basal
ORS
Basal
Basal
Mix
Basal
Mix
Dermal Sheath
TAC-2
Hair Shaft-cuticle.cortex
Sebaceous Gland
Spinous
Hair Shaft-cuticle.cortex
Mix
Dermal Fibroblast
Basal
Basal
Infundibulum
IRS
Infundibulum
Sebaceous Gland
Isthmus
Hair Shaft-cuticle.cortex
TAC-1
TAC-2
Basal
TAC-2
TAC-1
Melanocyte
Spinous
Spinous
Basal
ahighCD34+ bulge
Mix
Basal
Infundibulum
Infundibulum
Endothelial
TAC-1
ORS
Melanocyte
Basal
alowCD34+ bulge
ahighCD34+ bulge
Medulla
alowCD34+ bulge
Mix
Mix
Mix
TAC-1
ORS
Mix
K6+ Bulge Companion Layer
Dermal Papilla
Basal
Infundibulum
Dermal Fibroblast
ahighCD34+ bulge
TAC-1
Infundibulum
TAC-1
TAC-1
Spinous
Dermal Fibroblast
Spinous
Dermal Fibroblast
TAC-2
Infundibulum
ahighCD34+ bulge
Dermal Papilla
Spinous
ahighCD34+ bulge
Endothelial
Spinous
Basal
TAC-1
ORS
Spinous
Spinous
alowCD34+ bulge
Dermal Fibroblast
Isthmus
TAC-1
ahighCD34+ bulge
Spinous
Infundibulum
TAC-1
Basal
Basal
TAC-1
Infundibulum
Basal
Basal
Basal
Mix
Infundibulum
TAC-1
Sebaceous Gland
Basal
Spinous
Spinous
Basal
Basal
alowCD34+ bulge
Infundibulum
Endothelial
TAC-2
Endothelial
Basal
Basal
Infundibulum
ORS
Spinous
Infundibulum
Basal
Basal
ahighCD34+ bulge
Infundibulum
Basal
Basal
Endothelial
Mix
Medulla
Infundibulum
Basal
alowCD34+ bulge
Infundibulum
Spinous
Basal
Spinous
Basal
Infundibulum
Infundibulum
Infundibulum
Spinous
TAC-1
Basal
Basal
TAC-1
TAC-2
Infundibulum
Basal
ahighCD34+ bulge
Infundibulum
Mix
Spinous
Basal
Infundibulum
Dermal Papilla
Basal
Infundibulum
TAC-2
Basal
Basal
Basal
Endothelial
Mix
Basal
Granular
Mix
ahighCD34+ bulge
Endothelial
Basal
ORS
Basal
Mix
Infundibulum
Mix
ahighCD34+ bulge
Dermal Sheath
IRS
Basal
Hair Shaft-cuticle.cortex
ahighCD34+ bulge
ahighCD34+ bulge
Mix
K6+ Bulge Companion Layer
Basal
Spinous
Basal
Hair Shaft-cuticle.cortex
Spinous
alowCD34+ bulge
TAC-1
TAC-1
Basal
TAC-1
Melanocyte
TAC-1
Endothelial
Infundibulum
Basal
Mix
Dermal Papilla
TAC-1
Basal
TAC-1
Medulla
Basal
Basal
Basal
Endothelial
Granular
Basal
Infundibulum
ahighCD34+ bulge
Dermal Fibroblast
Dermal Sheath
TAC-1
Basal
Granular
Dermal Fibroblast
Basal
Hair Shaft-cuticle.cortex
ahighCD34+ bulge
ahighCD34+ bulge
Infundibulum
Schwann Cell
Infundibulum
TAC-1
Basal
Macrophage DC
Basal
TAC-1
Basal
TAC-1
Basal
Spinous
Medulla
Basal
Basal
Basal
ahighCD34+ bulge
Basal
Basal
Macrophage DC
Hair Shaft-cuticle.cortex
Dermal Sheath
ahighCD34+ bulge
Spinous
Spinous
Dermal Fibroblast
ahighCD34+ bulge
Infundibulum
Basal
Basal
Spinous
Isthmus
Basal
Mix
Infundibulum
Mix
Infundibulum
alowCD34+ bulge
ahighCD34+ bulge
Basal
Spinous
TAC-2
Basal
Medulla
Basal
Basal
Spinous
alowCD34+ bulge
Infundibulum
Mix
ORS
Basal
Infundibulum
Basal
Dermal Fibroblast
Basal
Basal
Isthmus
Basal
ORS
Medulla
ahighCD34+ bulge
alowCD34+ bulge
Hair Shaft-cuticle.cortex
Basal
TAC-1
Infundibulum
TAC-1
Basal
Sebaceous Gland
Mix
Basal
TAC-1
alowCD34+ bulge
Mix
Medulla
Mix
Mix
Hair Shaft-cuticle.cortex
Infundibulum
Spinous
Mix
Infundibulum
Dermal Papilla
Isthmus
Basal
Infundibulum
Spinous
Spinous
alowCD34+ bulge
Dermal Papilla
Basal
Spinous
Spinous
Isthmus
Basal
Spinous
ahighCD34+ bulge
TAC-2
Basal
Basal
Basal
TAC-2
Hair Shaft-cuticle.cortex
ahighCD34+ bulge
alowCD34+ bulge
alowCD34+ bulge
Granular
Isthmus
Spinous
TAC-1
ahighCD34+ bulge
Spinous
Basal
Dermal Fibroblast
Spinous
Infundibulum
Basal
Infundibulum
Medulla
Mix
TAC-1
Dermal Fibroblast
Mix
Infundibulum
Basal
alowCD34+ bulge
Dermal Fibroblast
Hair Shaft-cuticle.cortex
Basal
alowCD34+ bulge
TAC-1
Medulla
Endothelial
Basal
ahighCD34+ bulge
Endothelial
Basal
Spinous
TAC-1
ORS
